clean_text,label
I'm sorry there are so many jerks out there. Can't change them.  I am pro mask and kind to staff who are working. Businesses that maskup have my business as well as my  sincere thanks. 😷👍🇺🇸 ,
"Wearing a special Ford mask for your protection.  Henry Ford believed in taking the absolute greatest possible care of all customers. During the COVID-19 outbreak the safety of ALL of our customers, visitors and… ",
"Wear a mask, please! ",
You would think people cared about themselves their families.  Please mask up! ,
NEGATIVE. Results took 3 days not counting the weekend. We good tho. Still wear a mask tho 😷.,
Did anyone ask why trump has done 0 work since the election? How about his super spreaders where he encouraged people to not wear mask? You really are pathetic if this is what your complaining about. How about the officer trump had murdered ? Skip along. ,
"A very important thread involving how the vaccine needs to work. #WearAMask #WashYourHands &amp; continue to #SocialDistance . This is too important to fuck this next part up. In a country where everyone needs instant gratification, we really have to be patient. ",
"18 year old victim of COVID. Please continue to wear a mask, wash your hands, and watch your distance — 6 feet at least. 😷 ",
"I would post my opinion of wearing a mask and covid in general , but y’all turn it into a political debate . 😂😂",
"@GovStitt Way to go Gov.  Oklahoma had the highest 1 Day #Infection rate of #CoVid19 on 30 June.  Hope you’re proud.  Oh, BTW your mask 😷 is supposed to go over your nose and mouth.  #MAGAIdiot #MoronGOP",
"Hey Mr President, now that you have COVID put your 😷 mask until you can make it disappear. Thanks! ",
"Let’s keep each other safe, #Ohio!#MasksOnOhio 😷 ",
"@EthicalSkeptic @mpalazzolo19 Standup, man.   Lockdown deaths are a real thing.  Stand up and lead.  Suicide, OD, domestic violence, etc are killing young people.  We can wear masks and protect people from COVID.  Gov’t is directly killing people with lockdowns.",
"@realDonaldTrump You know 189,000 souls died needlessly and are continuing to die daily. It might all have been avoided if you didn’t slow play the pandemic. Put a stop to it. Require a national mask- wearing and stop causing maskeless crowds for your selfish election motives",
"COVID-19 is still surging. How much time did tRump spend with this man, without wearing a mask?US National Security Adviser Robert O'Brien tests positive for COVID-19  ",
"Those that want to better understand #Covid19 transmission and why I’m concerned about confined spaces, crowds, etc. please read this thread.#MaskOn Stay safe! ",
RIP Daph. I'm sorry you left to soon. Never should've happened to you or the others. People please wear a mask show you care. A mother of two young boys is gone like so many others. Please put on a mask show you care ,
"Today my younger brother died.Not from covid,but because of covid. My heart is breaking. Our medical personnel cannot cope under these conditions.Please wear a mask and SOCIAL Distance  and postpone any elective procedures until this is over!",
He’s finally wearing a mask. That’s a start. ,
@AllisonRisseeuw Most who are not right now would loss their minds over a drunk driver killing a family member...wear the mask and social distance,
I am doing my part to stay safe from #COVIDAre you? #MaskUp#StayHome Check out my SafePass. #citizenapp #safetrace ,
The amount of people who either 1) didn't have masks on 2) didn't follow the one way arrows down the isles and 3) were bottled up waiting for their turn at the check out and therefore not social distancing was ridiculous. WEAR A MASK. KEEP 6FT APART. THIS PANDEMIC IS NOT OVER. ,
Funny and sad that advice from March's quarantine is still relevant and useful in December. Stay safe everyone! #WearAMask,
when you wear a mask and it’s not over the nose AND mouth you’re not doing shit ✨✨minus well not wear one,
Wear a mask. 😷 ,
1) Comparing death rates based on strategies now is akin to looking at the score of a baseball game in the 3rd inning. 2) The behavior and tone of the president/GOP/conservative media regarding masks is literally killing people. ,
"Just, please wear a mask 😷 ",
WEAR A DAMN MASK MICHIGAN!! WE CAN DO IT!! ,
@Kehlani @KaliHoochie U might be. confession: even I've broken down &amp; finally been getting out. I freak out n think God I'm stupid. I mean i wash my hands a lot &amp; mask up normally except prolly the 1 place i should wear it (club). I don't want c19 but enough is enough. i need to keep my mask on though,
All of a sudden Trump cares for people’s safety and security amidst this pandemic when he barely started to endorse wearing a mask 2 weeks ago and is still fighting to OPEN UP SCHOOLS IN THE FALL?????????MAKE IT MAKE SENSE!!!!! ,
@maskedcandidate @thehill Yes it reminds me of David division or Jonestown when they just drink the kool-aide and you will prosper in heaven!  Trumps kool-aide is the coronavirus to his patrons at the rallies,
@DWUhlfelderLaw This also tells me that during a pandemic the Government can also require you to wear a mask to protect the public and stop the spread of a disease.,
I hope the president and First Lady have a speedy recovery. Wear a mask.,
"@Black_lives_13 @onikaslit All these other continents’ cases are decreasing because of ppl following rules, wearing mask, lockdown. But the US can’t even wear a damn mask to save their lives.",
@pattypiazza @thedailybeast So you’re a kook-aid drinker Trump ass kisser. There judgmental enough for you! Those anti maskers who get COVID 19 have put countless lives at risk not just their own! Keep believing Trump but don’t expect to not be judged for following a DICTATOR.,
Nah between my dog and my son farts imma start having to wear a mask inside the house too 😷,
Ugh. I miss hanging out with friends. Please wear a mask. 🥺,
👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀😷👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀That moment you’re at a place where no one else is wearing a mask 😷 #flattenthecurve,
Everyone’s been so focused on the insurgents but one thing has been lacking. All those people and they don’t have on masks like we aren’t in the middle of a pandemic with 4K deaths a day!,
We are working on a special project where the proceeds go to a national COVID-19 relief organization. Any suggestions for an organization? More news to follow. Stay tuned! Stay safe. #maskup @ Artifact ,
"In the state of CA, 61% of positive #COVID19 cases are now among 18-49 year olds. Please, stop with the rona parties. While you may be lucky enough to survive without being hospitalized, or without long-term health issues - the person you infect may not be so lucky. #WearAMask",
"@Mimi_Bobbie_Jo @henimaddy @Ania_Fotography @AtheistJacob @chuckwoolery Good grief. Masks do not stop individual Covid-19 particles, but that is not how Covid-19 is transmitted. It is carried via respitory water droplets which are large enough to be stopped by a mask.",
@BrandonLybrand @LouatTheState @cholbrook2 No I absolutely do not...but I do prefer to have COMMON SENSE and TAKE PRECAUTIONS (ie. I wear a mask) but also LIVE LIFE and NOT live in fear!!!,
PSA: Due to Covid-19 I will be quarantined from men. I’m just out here trying to do my part. The toxicity is too strong for even the best of masks and Lysol.,
"@CaliforniaRomeo I have the same issue with my mom she’s always trying to help everyone else and forgets about herself. I’m constantly on her about social distancing from neighbors, extended family etc. All we can do is try to keep them safe and make sure they wear their masky-masks 😷😷",
It’s up to us.#WearAMask #WearAMaskSaveALife #wearamaskplease #CoronavirusPandemic  ,
"@libraryseedbank Yes! Just saw that the AJ Meerwald reopened too... With social distancing and masks enforced, boat tours, slow food, outdoor eating etc could absolutely still work.",
"If you go out, make sure you Mask Up😷. Let’s do our part to slow the spread of the Coronavirus. ",
"Embers, you say? If that's true, then the masks we're wearing must make us fireproof and mask deniers are wearing flammable clothes, making the flames burn again! ",
@JoeBiden Look dumb ass I a friend that was wearing a mask everywhere she went and she got the coronavirus there for how good is your dam mask stop being stupid and realize you will not make a good President you and Pelosi need to retire before you end up in jail,
"Reminder to all fans joining us tonight at our game, you must wear a mask at all times and maintain social distancing while in @VCUAthletics facilities. Help keep Ram Nation safe as you enjoy the game!#ThisIsRamNation #LetsGoVCU ",
"#BidenHarris2020 will fight back! Democrats don’t lay down for viruses, they mask up, wash up and science up! ",
Perfection.#WearADamnMask #DrSeuss #COVID19 #coronavirus ,
@TrumpTombstones It is hard to quantify the difference it would have made in America if our President wore a mask publicly during a pandemic. It's also hard to believe this is even a God damn conversation. Horrible,
"Please, continue to take this virus seriously. Please get tested when you can, please WEAR YOUR MASK AND WASH YOUR HANDS!",
"@atensnut Is it really worth looking like a total fucking idiot just to not wear a mask? What point is she proving? I hate wearing a mask but pick ur fights. Yes the cop is ridiculous, but she’s worse. Just put the fucking mask on..",
"@GregHarris71 @EricTrump @GregHarris71 do you get it now? Masks aren't as effective as many think it is. So, don't go pounding your chest about masks. Masks protect against bacteria - not a virus! Covid-19 = VIRUS - PERIOD(see tweet prior to this)",
Making #diy #christmasornaments with @letty_dlr1 @quijano2295 and the hubby. We have no tree this year. Still recovering from the #coronavirus Trying to get in the #christmasspirit #wearamask #2020 😷🎅🏻🤶🏻🦌☃🎄 ,
Let’s go #Colorado!  🏔 We can beat #Covid together! One #Mask at a time! 😷😷😷😷 ,
🇺🇸🇺🇸 I was in about 5 different stores today all had mask &amp;  REASON TO CLOSE ANY BIZ! Nail salon I went to Monday had ALL guidelines in place &amp; it was completely safe!This is absolutely ridiculous &amp; disgusting! WE WERE ONLY SUPPOSED TO FLATTEN THE CURVE,
Wear a mask in a public u fucking bozos,
Michael Jackson was the first 1 to wear a face mask 😷 before the gay fucking corona virus 🦠!,
"#covid19 #wearamask😷 @ Rancho Mirage, California ",
"Calling Dems hypocrites for waiting to start in-person voter contact completely misses the point. It’s not that it’s impossible to knock doors. It’s that Republicans have been saying masks don’t work, COVID cases are fake so why would we trust them to do voter outreach safely?",
We’re currently not safe in YOUR America. I can’t go to the damn Grocery store without a mask and liter of hand sanitizer or have my newborn son meet his family in person because YOUR administration is incompetent and UNSAFE! ,
"please please please wear a mask when you go to a restaurant, at least when you walk in/before you’re seated ♡",
"@LoriGle71692035 @RealLucyChapman Agreed. Let me ask you Lori, do you wear a mask in public?",
Uptake in NYC is in great part to Hasidim.  They don’t wear masks and fill the Yeshiva buses.  Friend that lives near Borough Park sees no masks all day.  DeBlasio won’t be aggressive towards them. He’s a horrible mayor. ,
"Just when I thought things were going back to normal in a pandemic...  MASK ON 😷 #WALMART!Sure the ""one way isle"" was a nightmare and no one wanted it! 🤷‍♀️ ",
@PBATour @FS1 Why doesn’t he wear a mask when all of his competitors have been respectful and wearing a mask during their turn?,
Are they all quarantining now that the Governor and his wife have COVID?  Or is that draconian too as MO Health Director Williams @healthylivingmo calls statewide  mask mandates? ,
"Trump is completely comfortable w 5,836,000 #Covid Deaths than to DEMAND Everyone #WearADamnMask &amp; Keep 6ft distance. Demand employers take a greater responsibility to provide a safe work environment. #TrumpVirusDeathToll200K #TrumpFailedAmerica #TrumpIsUnfitForOffice ",
"@GovInslee ""An N-95 mask filters out particulate matter larger than .3 microns. So the question then is how big is a COVID particle. A COVID particle is about .1 micron....this idea of people doing anything particularly useful w...a mask is just LOONEY TUNES."" - Sen. ",
"THE SUPER BOWL IS ON MY 25TH BIRTHDAY AND THE @steelers ARE GIVING ME HOPE FOR A SUPER BOWL APPEARANCE. IF I CAN’T BE IN ATTENDANCE BC YALL WACK NUTS REFUSE TO WEAR A MASK, I WILL BURN EVERYTHING YOU LOVE TO THE GROUND",
"@djdmahone Bro. We can’t even get people to wear a fuckin’ mask during a pandemic. Best we can hope for right now is triage, to slow the deaths form COVID and scare the racists back into their caves. Nothing short of a bloody Civil War will shift this country in our lifetime.",
"@sltrib The CDC reports that 85% of Covid-19 patients were ""always"" or ""often"" wearing a mask. Masks don't stop the virus. ",
@DoYouEvenLif I want to travel again. Wear a mask folks.,
"Trump started this non-science no mask 😷 BS as a Trump allegiance theme. It’s dangerous but more important the GOP political elected ppl following this denotes a “red dot” of stupidity. Lets return to science , Truth , decency &amp; competence. Vote @JoeBiden #wtpBiden #wtpBlue ",
"September 2, 2020 for those losing track of time. GPS doesn't track well when in the park. Have a great day, be safe, be healthy, wear a mask. Day 4 of News Blackout. Getting saner! @… ",
"Enjoy your pool parties, church services and mask-less mall trips you idiots. ",
umm is it not mandatory to wear masks in public anymore?? there’s this nasty bitch walking around HomeGoods with her daughter and she’s not wearing a mask,
@ScottPresler I guess everyone in that room was tested and did not have COVID-19.  I don’t see anyone wearing a mask.  How sad they are taking such a big risk.  And then risking the health of each person they come into contact with when the leave that room.,
"TAKE YOUR MASKS OFF, THAT IS OUR RIGHT &amp; OUR FIGHT 🚫😷🚫☠=🤺🤺👍😃😁😀😛💃🏼🕺💃🏼🕺🕺💃🏼💃🏼🕺💃🏼🕺💃🏼🕺 ",
Sometimes it's hard to tell what's real and what's satire. #WearAMask 😷 ,
"@Robyn_CherCrew @GlennVotesBlue @doris03763159 @Itridpm @TrishBeMe @NikkiMila4 @wildwillow65 @JonMesser7 @DuhartKimberlie @SarahGould_SA @PattiKimble @MustangDavis @ShercoSherrill @DudekLinda @LGSoderlund1 @suspersists @stevementzer4 @JohnHei87868317 @RestlessNews @dallasrbaird @Jeeneree @kasseykrammer @JonesSeeker @janforney1 @BL_St1 @retiredfirstsgt @nadiepetah @JimA1997 @markie_kmarky8 @freelyfrankie @MtnMD @DRyan327 @osbeachwalker @AliciaR1014 @OnstottRachel @Cherfan4ever1 @nasty_woman2 @Nic6454 @rl_montana @agavecorn @margietalk2 @democracee @EvaNestrick @Mooncatadams @GualcoJodie @TheOldOlaf @RobertMcCowan1 @patkiddlehopper @Janwithay @CDCgov Over a 1000 health care workers have died treating Covid patients. Lack of appropriate PPE provided by DT is at fault. He says to reuse their PPE obviously it doesn’t Work‼️6 months into this testing is not working, tracing has failed,FLhas11k+ new cases per day. Mask 😷 mandate?",
@TheTweetOfGod Not exactly accurate. The mask I wear protects you from getting any virus the spreads when I talk. The mask someone else wears protects me. They aren't meant to prevent me from breathing in particles of virus from others. That takes more sophisticated PPE,
ITS a mask not a Chassidy belt. I wear a mask for 10 hours a day ,
Thank you Shakari for safely riding @RidePSTA #publictransport #WearAMask you are amazing! ,
"I love how everyone with even a shred of ability to think critically was like ""wearing a mask is a reasonable thing to do during a pandemic,"" and all the John Wick wannabes who think they're the main actor of the universe were like ""this is the start of a conspiracy...""",
@mikegallagher33 @Micstro1022 @KeepYourFreedo1 @1RandomUserName @ChristianWalk1r Because people like you either don’t wear a mask or do wear a mask and just tell other people not to like a coward. We don’t want to vote in person if we don’t have to because of people like you spreading the virus clown🤡,
@GovStitt @govstitt you can wear a mask! Now make a mandate for everyone to wear a mask and maybe we can start worrying about vaccines and getting kids safely in schools after that. Otherwise you might as well be digging more graves for all the death your ignorance has caused.,
"🏀Tryouts Schedule 2020🗓 Mon, Nov 16th &amp; Tues, Nov 17thFrosh &amp; Soph : 3-6pm Aux GymJr &amp; Sr : 6-9pm Main Gym#Covid19 : MUST HAVEMask😷 Water Bottle💧Phone📱Athletes can NOT tryout if you don’t have your physical and paperwork submitted to @Klw_Wagner. Good luck to all!🔰",
"Texas has more than 420,000 cases - the 2nd most in the US, and is in the midst of a surge. The leader of our country traveled there for a fundraiser. Did not wear a mask. Addressed a packed room without masks. #IdiotInChief #unpresidentialThis is unthinkable - a nightmare. ",
"Another great beach &amp; pool day! (Jack thought he’d be funny &amp; take a pic wearing a mask in the pool!). Happy to report that everyone here is practicing social distancing &amp; wearing masks in the common areas, stores &amp; restaurants. Glad we took this #CoronaCation #SummerVacation ",
"We are adding a fourth W to the 3Ws- #Washyourhands, Wear a mask &amp; Watch your distance. That is WILL. “ 2020 was only the halftime and we still need to do everything to fight the second half of this #pandemic”-@ushahmd on @CNN @CNNnewsroom with @PoppyHarlowCNN @jimsciutto today ",
"@_j_o_c_k_ I think you should serve as an example of safety and use a condom.Wear a mask when you leave your home. Also, keep social distancing with people who don't live with you, meaning don't have sex with them. Keep us safe.",
I'm literally praying for everyone in attendance #sturgis #WTF I thought they would of canceled this year #pray That's all we can do at this point #stopthespread #wearamask #weareinthistogether #wearamask😷 #covid19… ,
If they been making everybody wear mask in public when this virus first started them COVID numbers would be so much lower right now 🤦🏾‍♂️‼️,
"@ysr1729 ""I may have COVID-19!"" printed on a mask would seem to drive the point home.",
Projections are bad. Wear your mask wash your hands stay safe ivote blue ,
"I mean when I go I wear my mask (except on the treadmill) wipe equipment before and after use, and use hand sanitizer after every workout and of course avoid touching my face. I try to do everything possible to keep safe",
"@jonblum7.  We are being introduced to communism and the left is using Covid-19 as a tool to control the law abiding American people!  Look at the left response!!!  No church, no groups meeting, wear masks etc etc. BUT antifa, blm and nfac rioting is ok, no distancing or mask! ",
#RESTOCKED !!! Visit  for our covid cloth mask! Stay fly and protected during the pandemic! #ROSSTEIN #covidmask #facemask [ LINK IN BIO ] @ Rosstein HQ ,
"You were right @realDonaldTrump , we were turning the corner on COVID! We turned the corner to more cases, more hospitalizations, more deaths, heading straight to Armageddon. This is all on you for the lack of a coordinated response and for mocking people who wear masks, etc.😷",
@jack_hallen @TMK305 @andreajordan66 Depending on where you live it is ok to go out but be cautious and use social distancing. Wear a mask when you can't social distance or when you're inside a building. Don't forget to not touch your face and wash your hands. We know how the virus spreads so just need to be aware.,
do y’all think Santa is going to wear a mask when he delivers presents this year? or will he be the ultimate super spreader??,
"@senatemajldr Pretty sad someone that has helped down play this virus, has at times refused to wear a mask,  questioned the masks effectiveness, and refuses to HELP US gets a vaccine before Frontline workers, essential workers, the elderly, and people with pre existing conditions!😡😡😡😡😡😡",
"@Evan3Longoria I’m the opposite, I love seeing masks being normalized in society during a pandemic.",
"@MarlonColumnaMD @Anais_Ovalle @pedsmd2b @NatashaDhawanMD @dch1309 @jeftherelias @dermangelo @amoytheemd 1) Howdie! Thanks for the tag. My name is Bryan Leyva, and I’m from Colombia and the East Coast, now living in the Midwest. @MedPedsUMN stand up! 💪🏾2) In absence of COVID19, catch me in Greece 🧜🏾‍♂️3) Sun’s out, masks out 😷4) @jeansmsantana @rita_hurd @gvaldez619 @MarceloLPaiva ",
@yolandabieber @yaotl_59 Tbh I hate masks but they’ve kept me nice and healthy so if we ever make it to a life w/o COVID I will continue to use masks especially since I use to travel pre-Covid,
"Half these mf aren’t wearing a mask and the other half aren’t wearing one properly ... like, your sickening version of God just (supposedly) got the virus, and that wasn’t enough for you? ... right ",
"WE ARE VOTING FOR OUR LIVES CAMPAIGN.We owe it to Joe Biden, to stay safe and wear the masks. No coronavirus here! Trump on the other hand, didn't care if his voters live or die. It's all about his vote. He doesn't CARE! ""GIVE UP THAT VOTE BEFORE YOU DIE, TRUMPS CAMPAIGN. ",
"lol a cop pulled over my mom and was pressing her (not wearing a mask) then was reachinggg to find just something to get her for. Then when he couldn’t find anything started talking about COVID, calling it the kungfu flu to try to piss her off.. so ya its still fuck 12",
You must wear a mask because it keeps people safe! ... or something like that? ,
"@picksuppennies Not really. All the stuff is still there, it’s just gonna be different in how they are able to interact with campus and if they are willing to make the adjustments to be safe for everyone. ie: wear a mask in person and hang out in smaller groups to contain things.",
"White people are the reason this COVID shit is still around, wear your mask 😷",
@ChrisCuomo Do you think people hear the difference between COVID-19 by population verse by case. When the data is given out across the media I don’t think people hear “by population” They should be made aware of the data % of cases” &amp; ” % population” then they might mask up ,
"@dung661 @RealSaavedra Yeah, and they're very unhappy that he refuses to wear a mask. He doesn't give a flip about their safety.",
The lady at Dunkin thanked me for wearing my mask in the drive thru... y’all please wear your masks in drive thrus there’s less than a 6 foot distance between your car and the window,
"Yes, I will be sad because I can’t walk across a college stage as they say my name while my parents watch their first daughter complete her bachelors as a first generation student who worked 4 1/2 years for it. Wear a mask or stay home, thx.",
@PonsFaciaBella @RealMattCouch CDC says droplets can’t make you sick ! Mask hurt more than help! Studies are there on masks ! Some tests may be showing flu or cold virus all part of Coronavirus family! Or Cooking books like in Florida! Numbers were inflated ! People caught and arrested!,
"aaand we’re positive for covid. I HAD THE SLIGHTEST SYMPTOMS. Never had a fever, body aches and had the SLIGHTEST cough for maybe a day. I got tested when I lost sense of smell/taste. I WORE A MASK EVERYWHERE I WENT /WASHED MY HANDS LIKE NO OTHER. GET TESTED AND WEAR YA MASKS 😷",
"Seriously people- STOP BUYING MASKS!  They are NOT effective in preventing general public from catching #Coronavirus, but if healthcare providers can’t get them to care for sick patients, it puts them and our communities at risk! ",
Please keep my family in prayers as my Dad has passed away from the corona virus at 551 this am.  After fighting hard for 5 days he is now home with God. Please stay home wear a mask stay safe for others. #Covid_19 #StayAtHomeAndStaySafe  #WearAMask #RIPDad,
Where your fucking masks and call our people who do not. I am so tired of hearing the excuses(or batshit crazy conspiracy theories) this is real ,
Please wear a mask 😷 ,
"Thanks to Covid-19 and PPE protocols/mask wearing,  I am now abundantly aware that Cool Ranch Doritos make your breath smell much worse than Nacho Cheese Doritos do.",
"Some restaurants in town are filled with people not wearing masks or social distancing, there are party buses for 21st birthdays driving around...get ready for a surge if we don’t change our behaviors and take this seriously. ",
@WPLGLocal10 I think it may have been better if it was a full mandate to wear a mask when out in public not just when you can’t social distance by saying when you can’t social distance still gives the opportunity for anybody to not wear masks ,
"A student reached out to me to help her find oxygen tanks for family in Michoacán, México. 5 of her family members have died. More are sick ,the town's nearby are out. It breaks my heart Please be careful and #MaskUp #Stay6feetapart even after your #CovidVaccine #COVID19",
@SpeakerPelosi The 6 congress members who refused to wear a mask during the recent lockdown at the capital must be held accountable for their actions and be severely penalized. There should be rules in place to keep every congress member safe.,
Decloaking klingon bird of prey! #SpecialOrderOnly #OnlyAvailableOnFacebook #klingonpride #KlingonMask #DecloakingBirdOfPrey #MakeItSew #HandMade #masks #ppe #MaskItOrCasket @ Geektpoia ,
"Conservative intellectuals: We should strive for Common Good Moderates: Interesting -  like wearing masks and embracing social distancing during a pandemic?GOP base: No, not that ",
@RepDonBeyer @timkaine @MarkWarner @GovernorVA Standup up for ALL citizens of the Commonwealth of Virginia &amp; enforce local &amp; state public health laws in place to #StopTheSpread of #COVIDー19. #TrumpCampaign doesn’t get a pass. #WearAMask,
#WearAMask Please.,
"Happy Thanksgiving to my Friends &amp; Family. Eat good, stay blessed, &amp; stay healthy. #WearAMask 😷🍗🥃🍂 @ Somewhere in Southern California ",
"Herd immunity won’t protect people, masks will.Florida has desperately needed a mask order since this pandemic began, and it’s not over.@GovRonDeSantis, to save lives and protect our economy, we need a statewide mask order ASAP. ",
Where is your fucking mask? Don’t you understand that we are still in a pandemic ,
Happy Covid-19 Sunday!  Cooper and me...it's a starry day! @myglendale #caligirl #california #wearamask😷 #doingmypart #wewillsurvive #savelives #cooperiscute #coronavirüsü @ Verdugo Woodlands ,
7 months later I still have antibody #awesome #stillbesafe #WearAMask ,
"Having just travelled over 9000 miles , I agree with @joebidne. Just wear a mask. And you need to put it over your nose. And if it has a vent, you need another mask on top. #COVID19 #MaskUpWashUp ",
"@ArcticFox_am_I @aizou_iji @ajrink23 @Heisenberg1787 Our governor just mandated masks in public places. But here is the funny part. No gatherings of more than 25 people. I guess the 26th one is the COVID carrier. Plus, 10 pm curfew at bars and restaurants. I guess you can't get it before 10 pm. Nonsense rule just to make one.",
#COVID19 kills. Please #WearAMask &amp; #WashYourHands ,
@Nissan I’m at a Nissan in Charlotte. Amazing how all the employees are wearing masks but taking them off to talk to you. 🤷🏼‍♂️ Isn’t that dangerous to your customers? I’m sitting outside to try to be safe. #COVID19,
"@beautyNbeastin Tom McClintock (R-CA-4th) never held a job outside of politics. Says climate change a hoax. Loves guns, hates women &amp; immigrants. Won't help on Covid-19, doesn't wear a mask. Out trumps Trump. Ranked 5th MOST partisan in the U.S. House. Support Brynne Kennedy: moderate, smart.",
@NYCTSubway I was already in the train a few stations away. Maybe consider adding + trains to the busiest lines during rush hour if you want us to stay healthy and safe. all wearing masks but they is no way of social distancing and on some occasions we are as close as b4. @andrewcuomo,
This is not good.#WearADamnMask    😷😷😷😷 ,
EXPERTS SAY WE HAVE NOT SEEN THE WORST OF THE PANDEMIC YET@realDonaldTrump @GovChristie #WearADamnMask AND#TellTheTruth,
Damn. So sad. In SF we recently had a 100 case spike &amp; they pulled back on Opening. We have 4K cases in total &amp; 50 deaths. Being lead by science &amp; smart ppl &amp; citizens makes a difference. @GovRonDeSantis GUILTY!#Covid_19 #amjoy #WearADamnMask #COVIDIOTS ,
"Wearing a mask is gonna make me forget how to smile🤪 Here’s hoping we don’t have to wear them all of 2021. 😷🥴 #goodriddance2020 @ Orlando, Florida ",
Woke up thinking about the show @LindseyGrahamSC put on on the Senate floor just after he yells at police for not keeping them safe from terrorist he fueled with lies. And he didn’t wear a mask either.,
"@toocool46978 The man openly defied social distancing regulations and refused to wear a mask. People would say the thing if it was a democrat, it's not partisan to point this out.",
"Today’s motivation. Go bold folks, do the unexpected! Wear a mask. Nobody will get mad if you did it for the right cause. Where’s my ladies at? #coronavirus #WearAMask #mondaythoughts ",
People give zero fucks about covid here in Florida 🤯😷 mask up people,
@christomasson Then wear a mask and don’t go to crowded bars. Thanks.,
I’m gonna keep wearing my mask even after the pandemic is over,
I’m fully vaccinated against #COVID19 but was the only one wearing a mask among the many I met on my morning walk- I will excuse the dogs,
"Love this witty campaign by the German Govt to make ppl - especially youth - stay stay at home during winter &amp; keep the country &amp; world safe from #covid19. Please follow &amp; wear mask, wash hands, keep physical distance &amp; follow local &amp; @WHO guidelines. @GermanyUN @GermanyDiplo ",
"@RandPaul What's not helping are people celebrating in the streets, election parties or marches with no masks or practicing social distancing.",
"Ventured to campus to collect my pandemic-proof business school swag: name plate, name badge, backpack, coffee cup, good quality headphones, several face masks and a key ring with a *non-contact door opener* 😷 🤷‍♀️ ",
nowadays i wear my smile like a mask 😷,
"If you see me wearing a mask over my eyes on my flight to ND next weekend, mind ya own. It’s about to be a long week🥴 ",
This just continues to prove to me that the majority of people simply don’t care about other people or their health....so sad. #protectthevulnerable #stayhome #WearAMask #please ,
"I’ll not cosplay as a health expert, but it seems to me that ensuring the safety of recruits, wearing masks and adhering to social distancing during in-person campus visits would be totally achievable. NCAA recruiting dead period now recommended to extend through May 31. ",
"While I'm at home due to Covid in the family, my dad just got positive test result this AM, &amp; w/ spikes all over state, #Wisconsin Republicans like my opponent were out knocking doors this weekend w/out masks or social distancing. Help us win: #wipolitics ",
Jefferson County has a mask mandate before St. Charles 🤦‍♂️ 😡 @SaintCharlesMo #WearADamnMask #COVID19 😷 #recklessassholes,
@ryegbball mom and daughter Natasha and Judy Meyers doing their part with @SewHappyUSA @clionacronin making masks to help our local hospital workers during the corona pandemic!! 😷#GarnetsGive @RyeAthletics @EricByrneRCSD @lohud @News12HV @foxandfriends 💪❤️🏀 ,
#NewProfilePic WEAR A MASK ,
Someone near me with a mask that says “Roy Cooper forced me to wear this”. Ironic that this is a big part of what allows them to continue to be able to disagree with @RoyCooperNC and remain COVID free... #WearAMask,
"@mvictoria422 So sad and almost inhuman. Wear a mask, social distance and wash your hands!! Make us all feel safe!!",
"Discarded Face Mask. I hope this face mask did its job effectively for its owner before it was discarded. #facemask #covid_19 @ Los Angeles, California ",
Which face mask is how much effective surgical mask not far from n95 #WearAMask @BCM_Lung @MNPCCFellowship ,
This is very disturbing and sad !! It should have never gotten this bad . Please stay home . Hospitals are overwhelmed sadly many more are going to die. #StayHome #COVID19 #COVIDSecondWave #LosAngeles #StayHomeSaveLives #WearAMask #WearADamnMask ,
"Yes, wear a mask...😷🦠😷 ",
@Koozblah Wedding is justified... just make sure there is social distancing and masks 😷😷,
"ight, please don’t judge people if they continue to wear a mask after march 10. it’s still a very scary time",
@SRuhle The students sign agreements that they will enforce social distancing and wear masks. They know the consequences. This is how they keep in person college classes going . I’m glad they’re expelled. And they don’t deserve their money back.,
It’s really not that hard to wear a mask.,
"PrepHoops A-Town Showdown 16U Champions!  Won all 7 games in 42 hours. Final: 87-85  Appreciate PrepHoops &amp; LakePoint for taking temps, requiring masks, and social distancing. 😷🏀🏆#Play4J #PrepHoops #LakePoint ",
"Journalists, you not wearing masks while reporting in public is a HORRIBLE example. With the amount of #COVID cases increasing in almost every state, you should model public safety. @CBSNews @CNN @MSNBC",
Lol I wear my mask ,
Does anyone else go from 0 to Fuckable just by wearing a mask? Try it. You’d be surprise! #mask #WearYourMask #COVID19 #KindnessMatters,
1. THEY WOULD WEAR MASKS &amp; 2. SOCIALLY DISTANCE TO BEAT COVID-19! ,
So I had a random thought. We have COVID-19 surges in states that are the most vulnerable to natural disasters (Hurricanes season) and mass shootings. How will ERs and ICUs handle multiple crisises and they are at capacity already? Wear a mask.,
"@katherinegould @cantypelettwrs Thanks for staying off the trails if you’re too afraid to breathe the air outside without a mask. There’s literally zero evidence of casual outdoor transmission...Wear your mask for marginal protection if you’re indoors and/or speaking. Else, it’s just a blankie...",
"@CNNPolitics Oh wait her is the fun part none of which is tax deductible.  I've spent I would say a couple thousand dollars on masks, hand sanitizers, face shields, Clorox wipes, disinfectants, etc... the list goes on...",
I can't imagine that Trump could learn these lines. Sometimes I feel that what's happening when he's giving one of his speeches they tried to go over it with him but he has the attention span of a flea. Please can it be January. Wear a mask😷 stay safe ,
