clean_text,label
So apparently if you wear a mask you’re a sheep ? 🤨🐑,
Is your freedom to not wear a mask more precious than the life of any of these people? ,
@Paulintoronto47 Ha!! Vegas is a hot mess. It’s all about their rights. So people don’t want to wear their mask get very ugly if you that they put it on properly. They think is a haux but new vases every day. And hotel are cheap to lure people here.,
"I refuse to wear a mask, refuse social distance.  So, arrest me, rhrow me in the slammer ",
Mask Off by Future is going to be at the top of the charts after quarantine is over.,
"@B52Malmet We've come so far now decide to let our guard down? We are a selfish lot. Pathetic. We have waited this long, how 'bout a few more months? Bet the people who die would agree. Folks no political statement or infringing on rights. Just wear the f*cking mask!",
"@getdunks @RichieT_FTW @colonelbrights1 @toddeherman @j_mundry @DineshDSouza Sooooo can those of us who have survived COVID19 open a Resturaunt and bar for formerly COVID19 (+) Workers and patrons. no masks, no social distancing, only previous PCR (+) result #beentheredonethatCOVID19",
"@Alyssa_Milano I am immunosuppressed and it scares the shit out of me to see large mask-less gatherings like this, like the pandemic has ended or something. #trumpsheep #COVID19",
@TheRock @JoeBiden @KamalaHarris So you’re for higher taxes lockdown masks wars defund the police BLM antifa and friend of China. Well okay. Check out @BobWoodson @Project21News they’re real civil rights leaders.,
First we dealt with people that called coronavirus a hoax and refused to wear a mask bc of “freedom”. Now people are trying to get ahead in line for the vaccine,
@tdmalone1016 @GoodToBeBizzy I wear a mask only when mandatory! I think they are useless! And only the sheep wear them when not forced to do so! Unfortunately I see a shit tone of sheep!,
"It’s not. COVID? Not over yet. BLM? Pffffft not even close. Pride? Well we’re just rolling back all the rights now. Please. Wear your masks, stand up for those who’s rights are being trampled on and CHANGE. Frick",
@SteveEAdams @NBCNews Who will die? You know that someone willget covid19 by goingI never wear a mask at the marketWhen will I get it Mr Prophet,
And I have masks that double as fashion statements. ,
“Their objections included lack of scientific evidence that masks worked and the idea that forcing people to wear the coverings was unconstitutional” -Anti Mask League during the 1918 Influenza pandemic. A deja vu indeed. ,
"This why I don’t fw the Blue Team, freedom is an “ehh, we’ll think about it &amp; get back to you”. So weird to me. Obviously I think you should wear a mask but freedom tho. ",
"@ionse @valleyofthemud @sadybeaches @bcrrodriguez What freedoms are you losing? I can talk fine with my mask. I still have the right to own a gun. I'm trying to find just how, in the midst of a pandemic, this is taking away a person's rights. It makes no sense to me.",
@MayorAdler @GovAbbott @TravisCoJudge Any place of business can require you to wear a face panty if they choose as in freedom... I’m still wearing my mask tho just saying government should not impede on ppls freedom,
"@benFranklin2018 It's a great idea but the same people who refuse to wear a mask or wear their masks as a chin guard will find a way to f*ck it up... You know their ""freedoms"" 🤦🤦",
@yashar Thankfully the majority of Americans are not sheep and not wearing the idiotic masks. This whole pandemic reaction is idiotic. Look at actual death and hospitalizations. Plus counting all the Cuomo murders. Total number is infinitesimal.,
@David_Bossie @LindaSuhler Permanent lockdown is not freedom. Mask don't work why put on 2? Take it and shove it where the sun don't shine Washington,
"The approach of Americans to the ""freedom"" by having the right to not wear a mask (and therefore hurt others) is shocking. How about you stop wearing pants; you have the freedom to not wear it as well, right? It won't hurt anyone.#ignorance not #freedom#cultureShock#covid19",
"The produce man told me today my rights were being violated, not enough people had died with Covid-19, and I couldn’t go to church. My response: My choice to wear the mask &amp; I have been for weeks, I don’t want anyone to become ill with Covid, and I’m going to church Sunday.",
"BREAKING NEWS.... 📷The FDA recently approved a treatment that reduces the chance of community spread of COVID-19 by 5X. It’s trade name is called Wearamaskasshole. Side effects include mild inconvenience, possible victim complex, fear of people thinking you are a sheeple,",
"I’d rather wear a mask that fogs up my glasses than be hooked to a ventilator. And the thing is, I don’t wear a mask just for myself, I do it for those I love around me. I couldn’t live with myself if I was the reason someone contracted Covid. ",
No Governor or mayor has the rights to mandate any one to wear a mask ! People wAke up !! Get a coalition and take him to court ! You will win !!! Civl rights !! Not in the constitution !!! ,
My kid’s Covid test came back positive. Clearly stupid fucking paper masks don’t do shit. I’ve been working with N95 in Covid ICU &amp; tested negative twice. He works once on the non-ICU floor and gets it. Cause no N95. I’m wrecked.,
@Vegan_Amethyst @RyanAFournier Ridiculous!  I refuse to stay locked down or wear a mask! My rights do not end where your fear begins! This virus has a 99.9% recovery rate wake up people!,
"@lgardner271 @StarAasved @IngrahamAngle When government adds freedom’s rules  as wear a mask . Limits the people you can invite at your home , adds arrows to walk same way in the stores , I call that “doctrine people “ to facilitate to take the power",
"@IngrahamAngle No one needs to wait till 2022 to wear a mask, as this is just for power and more control!  This was all done, because our corrupted and puppet government and enemies all knew the people would all comply and with fear and panic!",
"I swear, walking into a Restaurant having to wear a mask, walking 20 ft to the table just to take the mask off is 100% ridiculous!! It accomplished nothing!#TakeOffTheMask #Trump2020 #OpenTheCountry #DumbRule #MAGA #MaskRule",
@BettyMB2 Betty I feel the same way. He knew he should wear a mask but since Trump made fun of anyone who wore a mask he followed like sheep.,
@SFPD @SFPDAcademy Good work people. Welcome to the class struggle. OPEN the jobs &amp; schools. We refuse any more insanity from ex-Gov. Newsom. We refuse to wear masks or lockdown or be vaccinated.  OPEN the jobs &amp; schools. Rally at every City Hall every Sat. noon &amp; laugh at insane Newsom.,
"I’m so mad, one of the biggest ‘don’t be a sheep’ anti mask people I know tested positive for COVID. But his case is like so light and he doesn’t have half the symptoms that he says it’s like any other cold hes had.",
"I refuse to wear a mask, until the mask requirement is removed I will not attend! ",
Fucken sheep! Wear masks you morons  ,
Why? Don't wear a mask you sheep ,
"@mnhealth @IKEAUSA forcing people to line up to wait for sometimes half hour or more to get into stores. No social distancing outside, no one enforcing the mask provision (applies while waiting to get inside). Very bad. ",
"@GovSisolak And yessss, he can revise the laws during a Pandemic, shut your constitutional rights heartless ass up. Drs and Nurses despite you  crybabies crying over a mask! You're useless to mankind. Who raised you",
"I’d like to take a moment to thank everyone clinging to their liberty over the health of everyone else. Those who refuse to stay home, refuse to wear masks for the sake of their freedom. It is this type of true patriotism that has helped make America #1 during this pandemic.",
"@eugenegu 2/ she must protect *her folks* from making the poor decision, while at the same time praises herself for letting *her folks* have the freedom to choose whether or not to wear a mask.",
@Martina And don’t forget that it’s a personal choice to wear a mask because we value personal freedom.But you can’t have an abortion or marry who you want because we are telling you what to do. 🌈,
"Time for the the mask mandate to go?  Time to return to freedom of individuals, cities and counties to regain local control?  Let’s find out. ",
Does the bureaucrats realize risk is part of freedom and with freedom we have the right to take risks especially when it comes to COVID-19. Masks and lockdowns are not scientific nor do they work. The survival rate is 99.5% so what the hell is this?? CONTROL RESET!!!,
This is what a certifiable psychopath looks and sounds like. You don’t want to wear a mask? You don’t want to wear gloves?  You believe this is corporate America suppressing your rights?  That’s fine. You and yours are going to die slowly and terribly. ,
Me in a grocery story during COVID-19  😂🤣😂🤣 #ImSorry Future - Mask Off (Lyrics / Lyric Video)  via @YouTube,
"Now that the “Exalted Leader” has told them to wear masks, I expect to see full compliance from the South Philly GOP FOX News sheeple before I hop on my next 57 bus. #gay #philly #COVID19",
@NYGovCuomo You’re a douche and your liberal views. The virus is a hoax and I don’t wear a mask,1
"@lucifercub @khendriix_ @KamalaHarris I’m not really understanding how people are comparing second hand smoke to the thousands of covid cases everyday. Besides, you’re not allowed to smoke inside public places anyways— shouldn’t that infringe on their “rights” ? If you don’t want to wear a mask then don’t, but don’t",
"Was just informed I have to wear a mask when I walk into the gym, 40’, but can take it off when I start working out. If mask worked we would not have a spike in cases!!!! #masksdontwork",
"@farrands_kerri @showgirlcf Oh, they are going to have you wear a mask after the vaccine too...  and still distance.  Don't buy into their ideas of freedom",
“Freedom” is a cop out word. It’s cheapened by the Rand Paul who says he is “pro vaccine but pro freedom.” Scott Atlas tweeted misinformation about masks.These people haven’t lifted a finger for the freedom we enjoy. 18/,
"@harrumphisay @WalkerBragman No one can have absolute rights in all domains all the time in a society. We all have to accept some compromises and limits, even on assembly; for example, that’s why we have fire codes. No one likes lock downs, but if we don’t wear masks etc this pandemic will keep going.",
"What else is news controlling us, evil Satan Face Pence! I won’t ever wear a mask! Taking our rights away more creating more fear lies, sick of them! ",
"I mean that driven into peoples brains like their freedoms are impeded because they have to wear a mask or distance - or the conspiracies thrown that the virus is the flu, is exactly why it keeps spreading. But keep going, Adam. RIP my dad 5-29-20, COVID. ",
@sharonlpierce @James78141017 I NEVER wear a mask,
"The fact that republicans went after @Harry_Styles ‘s masculinity is all you need to know about my political views. The funny thing is, the same people taking issue w/ Harry wearing a dress in a photoshoot are the same people saying if you wear a mask, you’re a conforming sheep.",
r*publicans call dems snowflakes when they talk about basic human rights then verbally assault retail workers when asked to wear a mask,
"How many more people need to die for you to keep telling yourself, “it’s ok if I don’t wear a mask.” ",
@eddieb2 @chicagobars So am I gonna have to carry papers with me that says I have my vaccine to get on plane? Get into a bar/restaurant? Or go see a baseball game? Come on...we have thousands of idiots out there right now that won’t even wear masks because of their rights.,
@theswamp352 @BreitbartNews If you wear a mask you protect me. It is the responsible thing to do as I am high risk and will die. So fuck your selfish freedom. Be mature and responsible.,
@tedcruz @SherrodBrown @DanSullivan_AK You’re an ass! It doesn’t matter if anyone is around him! He is considerate enough to wear a mask where 95% of the Republican Party doesn’t even believe in science. Like how dense do you have to be to say something like this?,
"We could not agree more with @SenGillibrand. That’s why we’ve created Vote Masks to increase voter engagement, fight community spread of #Covid_19, and send a message that we shouldn’t have to choose between our rights and our health. ",
"Inflammatory statement of the day: A fair amount of anti-maskers are self-proclaimed Christians. How is a scientifically unsubstantiated old book believable, but the science and math behind masks is not? #nobodyistakingawayyourrights #calmyourself #MaskUp #COVID19",
@TomiLahren We have people trying to take away women reproductive rightsWhen you make laws so people can't marry the same sex or get a cake for said weddingWhen people of color don't get the same rights as non people of colorFuck your right to not wear a mask and go to bar's,
@honeyman_j @G_CURLEY I never wear a mask. Was accosted today at Vons. The manager went hysterical. Unbelievably entertaining. It’s not a law; she said we have store policy. I replied look up public accommodation &amp; discrimination. Unbelievable.,
"Congress and Executive branches must prove that religious freedom is CHOICE and choice is Pro Child, not Pro Life.  The determination not to wear a mask, is the same as not wearing a condom. Who pays the price? Women. Children. #BidenHarrisLandslide2020",
"You trumpets “come together” argument is tired 😴 y’all stand behind a man who supports nazis, encourage police brutality, strip basic human rights, and demeans the poor/needy/sick. Preach to your “leader” to come together! He isn’t even selfless enough to wear a mask? Hypocrites",
@2ndamendment19 filed as covid19 under cause of death! Clearly he died from his fucking head getting chopped off! This is going to cause schools and small business' from reopening! Scare the sheep even more. This is why I don't wear a mask. I to go on as normal as possible. Fucked!,
"My reply to the lady asking why I don’t wear a mask was “I don’t want too, if you have time I can give you a very thorough answer!” She just walked away. The atmosphere was so intense, things have definitely shifted where now there is a tangible divide.",
I suppose the only logical conclusion is that one mask just isn't enough. The sheeple must wear 2 masks while knocking hollow coconuts and calculating the airspeed of European swallows. ,
"@canadiangirls99 I had to visit several stores today. I will not wear a mask. My new answer to: ""Sir, do you have a mask?"" is this:What? Joe Biden is President now. COVID-19 is gone, the pandemic is over, right?Stares. Silence. My inner joy bubbles.",
"@BernieSanders Open our economy. I was in Wuhan, China Dec 2019. I take vitamin C hourly. I never get sick. I never wear a mask. I am blood type “O”. I am immune.  So are 40%.",
"@bas9295 Oops there’s scared for sheeple bingo! Bingo! Seriously, how does wearing masks to avoid spreading to others make me scared? Scared of giving corona to other people? Also, still haven’t answered my question.",
"Why is #Trump protecting #StupidPeople's rights to get me sick by refusing to require Covid19 mask wear? And why is @KimReynoldsIA going along with it? Does she fear #Iowa's #StupidPeopleFocusGroup, known as the #KimvidCult? #NoMasksKnowGlory #IaPolitics  ",
Same people who won’t wear a mask bc it “violates the constitutional rights” tell other people it’s okay to kill someone bc they won’t comply and they should listen to orders 🤦🏾‍♂️,
To those protesting being quarantined holding signs that say “My Body My Choice”: I hope you NEVER have to fight for your reproductive health &amp; freedom. Choosing to wear a mask is hell of a lot easier. #COVID19,
"“After all, there’s something very wrong with any definition of freedom that includes the right to gratuitously expose other people to the risk of disease and death — which is what refusing to wear a mask in a pandemic amounts to.” ",
"@Ad70Wally @10TV So a confederate flag can be flown in some schools but people can’t wear a mask that says Black Lives Matter, both are using there freedom of speech in this country, one to promote hate and the other to promote basic human rights",
"There’s no science behind wearing masks. But it has become a religion, why? Because people have lost their minds in fear. There’s no science behind social distancing. Social distancing was LITERALLY created by a 14yr old girl who came up with the idea for a HS science project!",
@freethehumanz @Malva81Alvarez @SSG_PAIN @BardsFM I never wear a mask in Walmart and know one has said anything to me#MasksOffAmerica,
"@MclovinTc @FogCityMidge I'm happy for Texas, and I don't wear a mask and Im old and I don't give a shit . Because I won't get the virus, because I have faith in GOD Almighty. It's not my time, yet!!",
"@MailOnline Bring a bunch of Alpha Warriors, lie to them,   Void their rights, force them to wear a mask, then ban alcohol on flights",
@VictoriaLBruce Trump is. Just pulled US TROOPS out of Somolia. OPEN the jobs &amp; schools. We refuse any more insanity from ex-Gov. Newsom. We refuse to wear masks or lockdown or be vaccinated.  OPEN the jobs &amp; schools. Rally at every City Hall every Sat. noon &amp; laugh at insane Newsom.,
Today my far right father said “I don’t wear a mask because my body my choice” I-,
Someone is a giant selfish c**t. #AliceInWonderland #AliceWillow #ReligiousFreedom doesn’t mean the freedom to endanger other people’s lives! #GrowUp #MaskUp #COVIDIOT #WearAMask #StayHomeStaySafe #StayHome ,
"@Becmom24 @GovTimWalz Sadly, with all forms of mitigation being appropriately in place, there are many people who believe that COVID-19 is a farce, while others believe their rights are being infringed on by having to wear a mask.",
"No excuse for #SocialSecurity offices to be closed at all! No help for those in dire need! A bunch of workers at home sitting on their asses getting paid! People can wear masks! Same with #MentalHealth offices closed during a ""pandemic"" when people need counseling more! Heartless",
But you're already wearing #one?!?! 🤔🤔🤔#masks #doublemasks #triplemasks #4masks #endlessmasks #sheep #FreeAssange #free #DeloitteNEO21 #EfYam #thursdaymorning #TheMandalorian #ThursdayThought #vendetta #bpp #JUNGKOOK #LoveStory #COVID19 #COVIDVaccine  ,
If masks worked they would have always worked.  Virus is gonna virus. ,
@BusyDrT 🇸🇪Stop the RAPE. OPEN schools. We refuse any more insanity from Gov. Newsom Fathers raping kids. We refuse to wear masks or vaccines. OPEN the jobs &amp; schools. 30 hour work week @ 40 hours pay for all Teachers &amp; state workers. Rally at every City Hall every Sat. noon,
Wake up folks. Your rights end where the next person's nose begins. Get over your selfishness... See how a mask affects how a cough travels*****Here's why some people are not wearing masks during the coronavirus crisis ,
@makingitpay We don't wear a mask,
"Time to build statues of my dad who just died on dec 7 of a COVID-induced stroke...a disease contracted by the same people who thought COVID was a “hoax”, masks don’t work, “freedom” is spreading death and Lee’s statue should stand...🤦🏼‍♂️😡🤦🏼‍♂️😡 ",
@MLSCLM4 @Robert26852169 I don't wear a mask unless I have to. #StandUpForYourCountryVote for #Trump2020,
"Between kneeling for civil rights, face masks for covid, and spices in food, all Karens might actually die tbh....  ",
@MaritsaNBCMT @GovGianforte Rules are needed if you want freedom. The rule against driving west in the eastbound lane gives me the freedom to drive east at speed limit without fear. Masks give me freedom to food shop without fear of covid. Mask rule means grocer has freedom to serve high risk customers.,
@AllanRo86180139 @GaoAlan @CNN 1) A mask covers the Mouth and Nose. My Personal Space..2) It takes away a lot of non-verbal communication we humans use..3) Criminals wear masks. I'm not a criminal. Are you?.4) Masks cost Money..5) A Mask is a Bacteria Toilet. You wear it. #NoMaskOnMe,
"@Divapalooza He and his wife think covid is a hoax. They've refused masks because ""freedom."" I stay away from most everyone...especially now. And if I do go out, masks and social distancing. And this is why.",
"Don’t tell me you have rights and don’t want to wear a mask, that could potentially kill thousands of living breathing human beings by not doing so. Then, have the nerve to tell me what I can and can’t do with my uterus. #Prochoice #Rights #KamalaHarris #Girlpower #MyBodyMyChoice",
"wear your mask, stay on the#rightsideofthedirt ",
Wear three masks! Get the vaccine! Don’t visit family once you have the vaccine.  Social distance!! Don’t go to school. Don’t go to work.  It might be another year!  We have to herd all the sheep that takes time. We need everyone to concede to the new socialist government.   🐑🐏,
"Get Your Vote On // #vote2020 #thevotemask #wearamask #voterrights #voteequalsvoice #yourvotecounts #maskdesign #beheardbeseen #weneedyourface @ Boston, Massachusetts ",
"I work in retail. EVERYONE who has needed to be given a mask is in two groups, homeless, or gen x/boomer crying about freedoms. ",
"@jvincent16_ I mean, we’re not all going to die. But we’re going to spread it around to people who maybe don’t need to get covid. Meanwhile Karen won’t wear her mask because it violates her freedoms.",
"While guys sleep away on lockdown and happily wear their masks whilst socially distancing without even daring to question the narrative and guidelines being offered, A ‘New Norm’ for society is being built all around them which erodes their civil rights!",
I had a ‘brave guy’ on Facebook call me a “sheep” for wearing a face mask.  Thanks for making feel like I was back on the Westlake Elementary school playground.  Please don’t take my lunchbox bully!!  Lol.   #COVID19,
@bmccoolness I don’t wear a mask more than once before washing. I have many masks because of this.,
"We dont want our gov to tell us to wear a mask. It infringers on our civil rights, the far Right is telling us....&amp; the same people, tell every woman what they can &amp; cannot do with their own body.. REALLY people?200k dead no mention, every soul is important.They dont care!",
"@NYGovCuomo Interesting when your state has lost the most citizens, state rights are pushed to the Feds. This is why Trump isn't requiring masks for all 50. States rights, and not all states have out of control covid19 numbers. Man up!",
QUESTION: Does wearing a face mask infringe on your rights? #COVID19,
All these Republican Governors like Noem &amp; DeSantis and the rest that refuse to at least mandate masks in their state have Blood on Their Hands!! They talk about people’s civil rights!! What about the Rights of all that wear masks lives!! Masks are proven to work! ,
"@dougducey Can you please settle this conundrum once and for all - If masks work, why did you order another lockdown? If they don't, why did you put a mask order in place?",
#America’s false sense of freedom during the #COVID19 pandemic. #MaskUpAZ because we’re fuct. ,
"Did you know masks aren't mentioned in the constitution?You know what else?Pants. Pants aren't mentioned, but we wear them. #WearAMask #Constitution #rights",
"@JHoganGidley @brikeilarcnn The arrogance here is astonishing. Hogan your mentality is the reason my #MAGA boss hasn’t enforced masks in the office,  ignored my plea to work from home and forced me to call HR to tell them it’s been an order in Denver since 4/23.",
@MassGov  My childs daycare provider just told us they will be opening with new guidance from EEC that state no masks by staff or children are required. They were told by EEC that masks do not prevent the spread of COVID19. Is this guidance from EEC correct?,
"@ES03784893 @MissouriGOP @GovParsonMO This is why St. Louis should consider limiting its already very limited hospital space to St. Louis-area residents only. If the outlying counties don’t want to take COVID seriously, implement mask mandates, social distance, etc., that’s the consequence of “personal freedom.”",
"If your “freedoms” become dangerous for the safety of the public, then it is no longer about freedom. It is your duty to protect the health of Oklahomans. It is our duty to ensure the right to live is guaranteed to all. We do that by wearing masks. ",
But do go on about your freedom not to wear a mask.,
"Sporting our shopping fashion statement masks: hers from @ravennagardens , mine from @shinersview Perfect for a morning of light local plant shopping...#coronavirus #covidsolutions #springmask #masks #springvibes… ",
@brickeddevice Yup just the crud ! Now I have learned I must be more careful I babysat for a girl who was in my class her parents are struggling with balancing all this and Dad is bipolar they needed a break . But she had a cold and I didn’t wear a mask at home and I should have,
@ChildrensHD @Novaccineforce RFK. Ban masks. America was founded on freedom from religion that sexually mutilates girls. Now we have a business that mentally mutilates babies: Big Pharma. China is now going in the same insane vaccine direction.,
"The Pandemic is good for the Government and those above it: the Pandemic separates the sheep from the goats. The sheep cling to their masks and clamor for a vaccine. The goats (like me) no longer trust governments, oligarchs and their vision for the future. ",
@Acosta The social distancing thing is a bit much . We have been locked down for months we in MI aren’t going to sit by and be the sheep any longer it’s old. Mask do nothing for you remember .,
@markmobility @soledadobrien So what?  I will pray for them. It’s a choice people make.  The mask is supposed to help you go out and avoid getting others sick and people should respect that willingly.  Forcing people to wear a mask is absolutely a direct violation of our freedoms and Bill of Rights.,
"Republicans will literally lose their shit should try to get them to wear a mask or limit their access guns cause of the “freedom provided in the constitution and bill of rights”, but god forbid anyone else try to feel like this country cares about them",
"@govkristinoem You really shouldn't be exempt from liability. And now you came to central Ohio, from your state, #2 highest new cases per capita &amp; ignored our state-wide mask mandate?SHAME on you. Your freedom doesn't supersede our health. Keep your death wish to yourself! ",
Remember the wars we started and the freedoms willingly given up after just one 9/11?But you can’t be bothered wear a fucking mask because of “muh freedumbs!” ,
"Their complaints that the government is taking away their rights by making them wear a mask. Apparently, they’d prefer death over wearing a face mask. ",
@tweettruth2me I tell you I am having a time because I refuse to wear a mask at school… It’s difficult to breathe with it and I read a medical report the other day that says it doesn’t do any good.,
"So, we're diminishing the rights of white people by claiming equality for #POC, a Pinko-Commie outfit of vegan, teenage, violent, godless snowflakes, spreading #Covid19 tho #Fox says we don't need masks because #FauciTheFraud sux it.OR, we're rightly-agrieved citizens. ",
@MsHummingWay @CNBC You can keep the f down if you wish. Hope your employer fires you for job abandonment. Lockdowns proven not to work. Social distancing and masks in certain situations would help.,
how you enforcing people to wear a mask but you ain’t got one? make it make sense.,
Oppressive?! Give me a damn break! Shitty policies say like oh #redlining or taking away #reproductiverights is fucking #oppressive. #snowflakes #WearAMask ,
Put us in a state of emergency so they can violate our constitutional rights by creating mask mandates and even forcing a fast-tracked vaccine but mfs so worried about numbers they moving out of fear instead of enlightening themselves to the bigger picture,
"Why are all this conservatives so openly vindictive  and destructive to citizens rights : our votes, our bodies, our  families in need, the COVID deaths and the need to mask. ",
"Correct me if I’m wrong, but is @PressSec blaming #WW2 #Veterans , the #GreatestGeneration , who wouldn’t let a case of bone spurs stop them from fighting for #USA ‘s freedom. She’s blaming them instead of the 2 gobshites with no mask? ",
"I found some pretty masks to order! What’s funny people still know I’m smiling behind my mask. I still wear makeup, especially more on my eyes now and I love having fun with masks. It’s a fashion statement and I embrace it! No need to be bitter person and fear the mask..Have fun! ",
"@ReopenNh Winner of the JFK 50 miler yesterday.  Have no idea when he put the mask on.  For the record, I don’t wear a mask outside unless I can’t social distance.  His time was a new record. ",
@HelenKennedy @kc_leavitt If had COVID no mask- got it. Let all of our great governors know. I haven’t seen this exception in our ridiculous mask mandates from @GovHolcomb,
The only people actually robbing our freedoms are the maskless jerks keeping us in lockdown,
"Opened fb to a former friend recording a religious event outdoors with roughly 250+ with no masks and no social distancing and the singers preaching about skeptism and hope and future freedom from rona... and my lord, what is happening ",
"@RandPaul an active pub in the city of Wuhan. People are covid free since summer+not wearing masks. No 2nd wave. Communist China imposed strict lockdown, unlike US and Europe where freedom is allowing Covid to infect more and more people. ",
"A mask? Come on?! Really? I keep hearing they take away my constitutional rights and that they don’t work except when worn by healthcare workers who really need them. Anyway, if I do wear one, someone might mistake me for a Democrat. Do I have any of this right? ",
@DatNiggaNachos Fucking anti-maskers out here mad about they “freedoms” when they could been out here Covid free months ago if they had just listened to the fucking CDC instead of that burnt Cheeto in the White House. Plus I’m about ready to let some racists catch these hands tbh,
"@farmerfar55 @JamieMariePope @pinktastic615 @realjuliasong @RobinEnochs @LeesaRaaum @freedomsbeard92 @Beatlebaby64 @Thinkingifree17 @AP4Liberty @Steffi_Cole @RobbyTheremin @RareCamellia @WayneGriswold @ParentWayne @SherriePatriot @Tamzilla_52 @PaleRider_1776 @deeg25 @NickForVA I picked up 2 sets of 3 masks from him as well including a yellow Gadsden style “Don’t sneez on me!”, a red “ #COVID_19: Made in China” &amp; this one: ",
Is this how you “exercise” your rights??.. Sounds more to me like someone who thinks he is better than everyone else and should be in a cage. You don’t want to wear a mask? Buy online and stay home. ,
"@oc133175 @FishEyeLenses @JoeBiden It’s a simple ask, people that throw tantrums over it, citing “freedoms” are basically just selfish children.  The pandemic isn’t a trivial subject, it’s a big deal.  We elect our officials to govern and look out for the greater good... well guess what... masks are that.",
"Went to Costco today and wore a mask the entire time.I could have threatened the employee that I would post a video of him infringing on my rights not to wear a mask for my 2,000 followers to see, but I decided to play it cool. #Blessed #Coronavirus #MasksAreCool",
@christysevans @IvankaTrump F+^€ Masks... Drs tell you they don’t work. Have you seen the number of people who got COVID and said they always wore the mask.. “come on man” you really that much of a sheep. Bah bah bah,
This is 100%. The same people arguing about “freedom to not wear a mask” are the same people who say businesses have the right to refuse service to people because of religious bigotry ,
"@RepAdamSchiff @RepRoKhanna Haven't worn a mask since March, the ""pandemic"" is and has been over. It's way past time to move on ",
"ALWAYS!!!!!✊🏾✊🏾✊🏾#wethepeople #wearamask #powertothepolls #womensrights #blacklivesmatter #reclaimingmytime  #shepersisted #intersectionalfeminism #goodtrouble @ Saint Petersburg, Florida ",
@RonPaul Is that ok with you Ron? Under what authority do you speak? During the Spanish Flue everyone wore masks. They didn’t have a vaccine. Millions of people died. This should have been treated like a war in the beginning. Just what is freedom if we’re all dead?,
@Spoon2Joji @TopherReisner @xdxmlh @mshaynerush @sbeasss And I am sure that every year if everybody masked assiduously there would be less deaths from the flu.  No I will not wear a mask because of your hysterical fear.  Masking doesn’t stop covid.,
"Iowa is opening up at midnight and dropping all mask and distancing assbaggery. Face it, the worst pandemic rights abusing governors were Dem women, and outside of DeSantis, the best Rep. were women. This is not a coincidence.",
@neiltyson There is no scientific proof we need to wear masks.It is not like vaccines because there is no ground breaking experiment in history that proves masks stop people from getting sick.Public health are incompetent.How dare you tell me to wear a mask!!,
I refuse to wear a mask when all evidence concludes that the virus is 99.8% recoverable! ,1
How a guy goes from being cute to unbearable in 6 words:“I refuse to wear a mask.” ,
"My sweet cousin is now hospitalized with COVID-19 &amp; on a ventilator. Doesn't look good, obviously. It's not clear how she contracted it. Hope all you anti-maskers &amp; anti-vaxers are enjoying your ""freedom.""",
"@acrimonyand Especially once the vaccines caused my xyz cancer lawsuits start. Or the, my kid has brain damage from lack of oxygen due to excessive mask wearing.",
@RealMattCouch I don't wear a mask unless I have to.,
@uTobian 🙋🏾‍♂️ Stop the RAPE. OPEN schools. We refuse any more insanity from Gov. Newsom Fathers raping kids. We refuse to wear masks or vaccines. OPEN the jobs &amp; schools. 30 hour work week @ 40 hours pay for all Teachers &amp; state workers. Rally at every City Hall every Sat. noon,
@govkristinoem Those “folks” that chose ignorance over science &amp; don’t wear a mask! It only takes as little as ONE person to infect thousands. They can exercise that “freedom” to deliberately harm a fellow citizen on an island with other like minded selfish individuals,
"@JoeBiden More propaganda and scare tactics. Sadly, the sheep will believe this nonsense. Masks are ridiculous and so are social distancing requirements. Stay woke America.",
@truthcameracam 💉OPEN the jobs &amp; schools. We refuse any more insanity from ex-Gov. Newsom. We refuse to wear masks or lockdown or be vaccinated.  OPEN the jobs &amp; schools. Rally at every City Hall every Sat. noon &amp; laugh at insane Newsom.,
"Wait, so now CDC comes and says the numbers were wrong and only 9,000 people in the whole U.S. died from COVID? We shot our economy down for what again??? #NoMaskOnMe  🤷🏽‍♂️",
"#blacklivesmatter #loveislove #womensrightsarehumanrights #metoo #wearamask #maskssavelives #truth #obscuredbysky #openyoureyes  #openyourheart @ Portland, Oregon ",
"I was just thinking how for decades we’ve had zero issue with the sign on the stores “No shoes, no shirt, no service” but add “no masks” to that and all of a sudden it’s a violation of our rights? Makes no sense. #COVID19",
"Pence evaded the question: “why would you hold rallys when the rise of Covid was highest in the nation in those communities people sitting next to each other, no masks?”He rambled on about choice, and freedom to peacefully assemble, isn’t it a wonderful country with our rights..",
Get to spend the day in this lovely prison called home........Ty everyone that hates to wear a mask.....enjoy your freedom.,
"I served in the military in the Vietnam years.I volunteered, but the majority of those who served along side me or died in that war were draftees.Tell them being asked to wear a mask is a violation of one's rights. It’s a bona fide civic good.The DOD should conscript all of them! ",
Oh I’m sorry #texas? Are half of you @JoeBiden @KamalaHarris hating red republican #sheepvoters? #COVID19 #WearAMask @MichelleObama @BarackObama #SMILE4ME! #clubmaya #MAYAGARRIGA NOT MAYA OBAMA ,
@emmaline1221 @TexasTribune Oh I'm concerned. I have COVID19 right now - day 9 or so. I'm just also for freedom. I'm all for being cautious and I choose to wear a mask in many circumstances. I also want the freedom to choose not to do so.,
"@BeardOfLiberty @GregAbbott_TX I’m a nurse. I don’t have a beard but I do wear a mask every damn day. I don’t have difficulty breathing. I have witnessed people on vents, however, experience much difficulty breathing. Mask vs intubation. Selfish people infuriate me",
